t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,adc,F_N,tau_Nm,mode
25980.554151414,-0.6591796875,-1.9000000000000001,-0.033161255787892266,5.777539062500001,-2,0,0.0,0.0,RETURN
25980.558153339,-0.72509765625,-1.6,-0.027925268031909273,5.37529296875,9,0,0.0,0.0,RETURN
25980.562153302,-0.791015625,-0.6000000000000001,-0.010471975511965978,3.573046875,2,0,0.0,0.0,RETURN
25980.566153365,-0.8349609375,-1.6,-0.027925268031909273,5.7048828125,3,0,0.0,0.0,RETURN
25980.570153717,-0.9228515625,-2.3000000000000003,-0.04014257279586959,7.3685546875000005,13,0,0.0,0.0,RETURN
25980.574153557,-0.98876953125,-2.0,-0.03490658503988659,6.96630859375,2,0,0.0,0.0,RETURN
25980.578153926,-1.07666015625,-1.7000000000000002,-0.029670597283903605,6.62998046875,7,0,0.0,0.0,RETURN
25980.582152391,-1.142578125,-1.9000000000000001,-0.033161255787892266,7.227734375000001,16,0,0.0,0.0,RETURN
25980.586280136,-1.25244140625,-1.9000000000000001,-0.033161255787892266,7.557324218750001,-3,0,0.0,0.0,RETURN
25980.590284564,-1.3623046875,-2.7,-0.0471238898038469,9.4869140625,-6,0,0.0,0.0,RETURN
25980.59415001,-1.47216796875,-2.0,-0.03490658503988659,8.41650390625,23,0,0.0,0.0,RETURN
25980.598148034,-1.60400390625,-3.2,-0.05585053606381855,11.21201171875,-1,0,0.0,0.0,RETURN
25980.602147692,-1.73583984375,-3.9000000000000004,-0.06806784082777886,13.00751953125,16,0,0.0,0.0,RETURN
25980.606147912,-1.91162109375,-4.5,-0.07853981633974483,14.73486328125,3,0,0.0,0.0,RETURN
25980.610147818,-2.109375,-4.6000000000000005,-0.08028514559173917,15.528125000000001,2,0,0.0,0.0,RETURN
25980.614152141,-2.30712890625,-5.0,-0.08726646259971647,16.92138671875,22,0,0.0,0.0,RETURN
25980.618150987,-2.52685546875,-4.800000000000001,-0.08377580409572782,17.18056640625,-6,0,0.0,0.0,RETURN
25980.622148878,-2.724609375,-4.9,-0.08552113334772216,17.973828125,27,0,0.0,0.0,RETURN
25980.626149751,-2.92236328125,-5.0,-0.08726646259971647,18.76708984375,-1,0,0.0,0.0,RETURN
25980.630148703,-3.09814453125,-4.5,-0.07853981633974483,18.29443359375,27,0,0.0,0.0,RETURN
25980.634148166,-3.251953125,-3.9000000000000004,-0.06806784082777886,17.555859375,-2,0,0.0,0.0,RETURN
25980.638147988,-3.40576171875,-3.8000000000000003,-0.06632251157578453,17.81728515625,19,0,0.0,0.0,RETURN
25980.642149077,-3.5595703125,-3.7,-0.0645771823237902,18.0787109375,17,0,0.0,0.0,RETURN
25980.646169965,-3.75732421875,-4.800000000000001,-0.08377580409572782,20.87197265625,8,0,0.0,0.0,RETURN
25980.650147926,-3.955078125,-5.6000000000000005,-0.09773843811168247,23.065234375000003,27,0,0.0,0.0,RETURN
25980.654169287,-4.19677734375,-6.0,-0.10471975511965978,24.59033203125,9,0,0.0,0.0,RETURN
25980.658149745,-4.4384765625,-6.5,-0.11344640137963143,26.3154296875,23,0,0.0,0.0,RETURN
25980.662152973,-4.7021484375,-6.300000000000001,-0.10995574287564278,26.7064453125,-1,0,0.0,0.0,RETURN
25980.666148967,-4.9658203125,-5.7,-0.09948376736367678,26.2974609375,37,0,0.0,0.0,RETURN
25980.670147539,-5.185546875,-5.6000000000000005,-0.09773843811168247,26.756640625000003,15,0,0.0,0.0,RETURN
25980.674147803,-5.4052734375,-4.9,-0.08552113334772216,26.0158203125,8,0,0.0,0.0,RETURN
25980.678147482,-5.5810546875,-4.6000000000000005,-0.08028514559173917,25.943164062500003,30,0,0.0,0.0,RETURN
25980.682147274,-5.77880859375,-4.6000000000000005,-0.08028514559173917,26.536425781250003,17,0,0.0,0.0,RETURN
25980.68614744,-5.99853515625,-5.6000000000000005,-0.09773843811168247,29.195605468750003,29,0,0.0,0.0,RETURN
25980.690152548,-6.21826171875,-6.0,-0.10471975511965978,30.65478515625,31,0,0.0,0.0,RETURN
25980.694266311,-6.50390625,-6.7,-0.11693705988362008,32.91171875,12,0,0.0,0.0,RETURN
25980.698151268,-6.78955078125,-7.0,-0.12217304763960307,34.36865234375,21,0,0.0,0.0,RETURN
25980.702150486,-7.0751953125,-7.0,-0.12217304763960307,35.2255859375,34,0,0.0,0.0,RETURN
25980.706148276,-7.3388671875,-6.7,-0.11693705988362008,35.4166015625,10,0,0.0,0.0,RETURN
25980.710147916,-7.6025390625,-6.7,-0.11693705988362008,36.2076171875,40,0,0.0,0.0,RETURN
25980.714147409,-7.8662109375,-6.5,-0.11344640137963143,36.5986328125,12,0,0.0,0.0,RETURN
25980.718147406,-8.1298828125,-6.5,-0.11344640137963143,37.3896484375,32,0,0.0,0.0,RETURN
25980.722147475,-8.41552734375,-7.5,-0.1308996938995747,40.24658203125,27,0,0.0,0.0,RETURN
25980.72616758,-8.72314453125,-7.5,-0.1308996938995747,41.16943359375,46,0,0.0,0.0,RETURN
25980.730251975,-9.052734375,-8.1,-0.1413716694115407,43.358203125,45,0,0.0,0.0,RETURN
25980.734258992,-9.3603515625,-7.5,-0.1308996938995747,43.0810546875,22,0,0.0,0.0,RETURN
25980.738153873,-9.64599609375,-7.0,-0.12217304763960307,42.93798828125,43,0,0.0,0.0,RETURN
25980.742153165,-9.90966796875,-6.5,-0.11344640137963143,42.72900390625,40,70,0.03824265705796646,0.004780332132245807,RETURN
25980.746149191,-10.1953125,-7.0,-0.12217304763960307,44.5859375,20,70,0.0669246498514413,0.008365581231430162,RETURN
25980.750147417,-10.48095703125,-7.2,-0.12566370614359174,45.84287109375,46,70,0.08843614444654743,0.011054518055818429,RETURN
25980.75414826,-10.810546875,-8.5,-0.14835298641951802,49.431640625,54,70,0.10456976539287703,0.013071220674109629,RETURN
25980.758148485,-11.18408203125,-8.9,-0.15533430342749532,51.35224609375,35,70,0.11666998110262423,0.01458374763782803,RETURN
25980.762147336,-11.5576171875,-9.700000000000001,-0.16929693744344998,54.072851562500006,29,70,0.12574514288493463,0.01571814286061683,RETURN
25980.766148404,-11.97509765625,-10.5,-0.1832595714594046,56.92529296875,51,70,0.13255151422166742,0.016568939277708427,RETURN
25980.770147707,-12.41455078125,-10.8,-0.1884955592153876,58.84365234375,59,70,0.13765629272421703,0.01720703659052713,RETURN
25980.774170455,-12.8759765625,-11.600000000000001,-0.20245819323134226,61.8279296875,43,70,0.14148487660112924,0.017685609575141155,RETURN
25980.778148935,-13.33740234375,-11.8,-0.2059488517353309,63.61220703125,44,70,0.14435631450881337,0.01804453931360167,RETURN
25980.782148247,-13.798828125,-11.100000000000001,-0.1937315469713706,63.596484375,31,70,0.1465098929395765,0.018313736617447063,RETURN
25980.786153863,-14.21630859375,-10.200000000000001,-0.17802358370342164,63.048925781250006,40,70,0.14812507676264883,0.018515634595331103,RETURN
25980.790153333,-14.58984375,-9.700000000000001,-0.16929693744344998,63.169531250000006,61,70,0.1493364646299531,0.018667058078744136,RETURN
25980.794239726,-14.9853515625,-10.200000000000001,-0.17802358370342164,65.3560546875,61,131,0.18357074953808775,0.02294634369226097,RETURN
25980.79815341,-15.40283203125,-10.100000000000001,-0.1762782544514273,66.40849609375,61,131,0.20924646321918874,0.026155807902398593,RETURN
25980.802152946,-15.8203125,-10.4,-0.18151424220741028,68.2609375,64,131,0.22850324848001452,0.028562906060001815,RETURN
25980.806154145,-16.259765625,-10.700000000000001,-0.18675022996339327,70.179296875,59,131,0.24294583742563383,0.03036822967820423,RETURN
25980.810154242,-16.69921875,-11.3,-0.19722220547535926,72.69765625,61,131,0.2537777791348483,0.031722222391856035,RETURN
25980.814258147,-17.20458984375,-12.200000000000001,-0.21293016874330822,76.01376953125,65,131,0.2619017354167592,0.0327377169270949,RETURN
25980.818155334,-17.7099609375,-12.600000000000001,-0.21991148575128555,78.3298828125,68,131,0.2679947026281923,0.03349933782852404,RETURN
25980.822153855,-18.193359375,-11.600000000000001,-0.20245819323134226,77.780078125,67,131,0.27256442803676717,0.034070553504595896,RETURN
25980.826154213,-18.6328125,-10.9,-0.19024088846738194,77.6984375,73,131,0.27599172209319833,0.03449896526164979,RETURN
25980.830153183,-19.072265625,-11.100000000000001,-0.1937315469713706,79.416796875,73,131,0.2785621926355217,0.03482027407944021,RETURN
25980.834231192,-19.53369140625,-11.600000000000001,-0.20245819323134226,81.80107421875,74,131,0.2804900455422642,0.035061255692783025,RETURN
25980.838268878,-19.97314453125,-11.200000000000001,-0.19547687622336493,82.31943359375,67,131,0.2819359352223211,0.035241991902790135,RETURN
25980.84215422,-20.41259765625,-10.8,-0.1884955592153876,82.83779296875,73,131,0.28302035248236374,0.03537754406029547,RETURN
25980.846258277,-20.830078125,-10.9,-0.19024088846738194,84.290234375,78,231,0.3384660326530621,0.04230825408163276,RETURN
25980.850172431,-21.3134765625,-11.8,-0.2059488517353309,87.5404296875,78,231,0.38005029278108593,0.04750628659763574,RETURN
25980.854153969,-21.796875,-13.0,-0.22689280275926285,91.390625,81,231,0.4112384878771037,0.051404810984637964,RETURN
25980.858156109,-22.30224609375,-12.3,-0.21467549799530256,91.50673828125,83,231,0.4346296341991171,0.05432870427488964,RETURN
25980.862158706,-22.763671875,-11.5,-0.2007128639793479,91.291015625,84,231,0.4521729939406271,0.05652162424257839,RETURN
25980.866154243,-23.203125,-10.5,-0.1832595714594046,90.609375,87,231,0.46533051374675966,0.05816631421834496,RETURN
25980.870154025,-23.66455078125,-11.8,-0.2059488517353309,94.59365234375,88,231,0.47519865360135904,0.05939983170016988,RETURN
25980.874153605,-24.14794921875,-11.9,-0.20769418098732523,96.24384765625,88,231,0.4825997584923086,0.06032496981153857,RETURN
25980.878153962,-24.63134765625,-11.5,-0.2007128639793479,96.89404296875,86,231,0.4881505871605208,0.0610188233950651,RETURN
25980.882153849,-25.0927734375,-11.3,-0.19722220547535926,97.8783203125,88,231,0.49231370866167984,0.06153921358270998,RETURN
25980.886257548,-25.55419921875,-11.5,-0.2007128639793479,99.66259765625,87,231,0.49543604978754924,0.061929506223443655,RETURN
25980.890252279,-26.0595703125,-13.0,-0.22689280275926285,104.1787109375,93,231,0.4977778056319512,0.0622222257039939,RETURN
25980.894224901,-26.5869140625,-12.700000000000001,-0.22165681500327988,105.1607421875,102,231,0.49953412251525275,0.062441765314406594,RETURN
25980.89815425,-27.0263671875,-11.200000000000001,-0.19547687622336493,103.4791015625,102,324,0.5516594616975986,0.06895743271219983,RETURN
25980.902155913,-27.4658203125,-10.5,-0.1832595714594046,103.3974609375,105,324,0.590753466084358,0.07384418326054475,RETURN
25980.906160698,-27.9052734375,-11.100000000000001,-0.1937315469713706,105.9158203125,106,324,0.6200739693744275,0.07750924617180344,RETURN
25980.910257152,-28.41064453125,-12.4,-0.21642082724729686,110.03193359375,90,324,0.6420643468419798,0.08025804335524747,RETURN
25980.914257934,-28.89404296875,-11.5,-0.2007128639793479,109.68212890625,119,324,0.6585571299426438,0.08231964124283048,RETURN
25980.918154499,-29.35546875,-11.100000000000001,-0.1937315469713706,110.26640625,86,324,0.6709267172681419,0.08386583965851774,RETURN
25980.922153864,-29.794921875,-11.3,-0.19722220547535926,111.984765625,102,324,0.6802039077622655,0.08502548847028318,RETURN
25980.926153541,-30.25634765625,-12.0,-0.20943951023931956,114.76904296875,113,324,0.687161800632858,0.08589522507910725,RETURN
25980.93015524,-30.76171875,-12.3,-0.21467549799530256,116.88515625,100,324,0.6923802202858026,0.08654752753572532,RETURN
25980.934263936,-31.22314453125,-11.8,-0.2059488517353309,117.26943359375,123,324,0.696294035025511,0.08703675437818888,RETURN
25980.938154631,-31.6845703125,-10.9,-0.19024088846738194,116.8537109375,99,324,0.6992293960802923,0.08740367451003654,RETURN
25980.942161349,-32.14599609375,-11.3,-0.19722220547535926,119.03798828125,130,324,0.7014309168713783,0.08767886460892228,RETURN
25980.946152331,-32.6513671875,-12.9,-0.22514747350726852,123.7541015625,108,324,0.7030820574646928,0.0878852571830866,RETURN
25980.950264718,-33.15673828125,-13.0,-0.22689280275926285,125.47021484375,109,663,0.8895241378046876,0.11119051722558596,RETURN
25980.954162258,-33.7060546875,-13.3,-0.23212879051524585,127.7181640625,135,663,1.0293556980596836,0.12866946225746045,RETURN
25980.95815953,-34.21142578125,-13.100000000000001,-0.22863813201125718,128.83427734375,111,663,1.134229368250931,0.14177867103136638,RETURN
25980.962160063,-34.73876953125,-13.4,-0.23387411976724015,131.01630859375,133,663,1.2128846208943662,0.15161057761179578,RETURN
25980.966234806,-35.26611328125,-12.4,-0.21642082724729686,130.59833984375,104,663,1.2718760603769426,0.15898450754711782,RETURN
25980.970216902,-35.74951171875,-11.9,-0.20769418098732523,131.04853515625,143,663,1.3161196399888753,0.1645149549986094,RETURN
25980.974138465,-36.2109375,-11.100000000000001,-0.1937315469713706,130.8328125,110,663,1.3493023246978246,0.16866279058722808,RETURN
25980.978163028,-36.650390625,-11.8,-0.2059488517353309,133.551171875,140,663,1.3741893382295367,0.1717736672786921,RETURN
25980.982158419,-37.15576171875,-11.9,-0.20769418098732523,135.26728515625,133,663,1.3928545983783203,0.17410682479729003,RETURN
25980.986160571,-37.63916015625,-12.200000000000001,-0.21293016874330822,137.31748046875,105,663,1.4068535434899083,0.17585669293623854,RETURN
25980.990154525,-38.12255859375,-12.3,-0.21467549799530256,138.96767578125,140,663,1.4173527523235994,0.17716909404044992,RETURN
25980.994151782,-38.6279296875,-13.0,-0.22689280275926285,141.8837890625,132,663,1.4252271589488674,0.17815339486860843,RETURN
25980.998151077,-39.17724609375,-13.100000000000001,-0.22863813201125718,143.73173828125,126,663,1.4311329639178185,0.17889162048972732,RETURN
25981.002199492,-39.66064453125,-11.600000000000001,-0.20245819323134226,142.18193359375,142,686,1.448127762106435,0.18101597026330438,RETURN
25981.006157167,-40.10009765625,-10.200000000000001,-0.17802358370342164,140.70029296875,132,686,1.4608738607478977,0.18260923259348721,RETURN
25981.010152994,-40.4736328125,-9.4,-0.16406094968746698,140.2208984375,131,686,1.4704334347289945,0.1838041793411243,RETURN
25981.014153671,-40.84716796875,-9.600000000000001,-0.16755160819145565,141.74150390625,146,686,1.4776031152148172,0.18470038940185216,RETURN
25981.018154957,-41.24267578125,-9.8,-0.1710422666954443,143.32802734375,133,686,1.4829803755791842,0.18537254694739802,RETURN
25981.022157277,-41.63818359375,-9.600000000000001,-0.16755160819145565,144.11455078125,140,686,1.4870133208524594,0.18587666510655743,RETURN
25981.026155662,-42.03369140625,-9.700000000000001,-0.16929693744344998,145.50107421875,141,686,1.4900380298074158,0.18625475372592698,RETURN
25981.030181114,-42.451171875,-10.700000000000001,-0.18675022996339327,148.753515625,134,686,1.492306561523633,0.18653832019045413,RETURN
25981.034152839,-42.91259765625,-11.8,-0.2059488517353309,152.33779296875,140,686,1.4940079603107963,0.18675099503884954,RETURN
25981.038186324,-43.39599609375,-11.600000000000001,-0.20245819323134226,153.38798828125,141,686,1.4952840094011683,0.18691050117514604,RETURN
25981.042244841,-43.8134765625,-10.200000000000001,-0.17802358370342164,151.8404296875,144,686,1.4962410462189475,0.18703013077736844,RETURN
25981.046279777,-44.18701171875,-8.700000000000001,-0.1518436449235067,149.96103515625,144,686,1.496958823832282,0.18711985297903524,RETURN
25981.050290114,-44.53857421875,-8.1,-0.1413716694115407,149.81572265625,148,686,1.497497157042283,0.18718714463028538,RETURN
25981.054197858,-44.8681640625,-8.700000000000001,-0.1518436449235067,152.0044921875,148,1072,1.7087818444408556,0.21359773055510695,RETURN
25981.058157515,-45.24169921875,-9.200000000000001,-0.16057029118347835,154.12509765625,148,1072,1.8672453599897851,0.23340566999872314,RETURN
25981.062258308,-45.59326171875,-9.200000000000001,-0.16057029118347835,155.17978515625,154,1072,1.9860929966514824,0.2482616245814353,RETURN
25981.066253585,-45.98876953125,-9.700000000000001,-0.16929693744344998,157.36630859375,142,1072,2.075228724147755,0.2594035905184694,RETURN
25981.070215183,-46.40625,-10.8,-0.1884955592153876,160.81875,157,1072,2.14208051976996,0.267760064971245,RETURN
25981.074254208,-46.8896484375,-12.3,-0.21467549799530256,165.26943472418841,154,1072,2.1922193664866136,0.2740274208108267,FORCE
25981.078259251,-47.4169921875,-12.700000000000001,-0.22165681500327988,167.65243247933537,158,1072,2.2298235015241037,0.27872793769051296,FORCE
25981.082255126,-47.92236328125,-12.600000000000001,-0.21991148575128555,168.96998906380162,161,1072,2.258026602802221,0.28225332535027764,FORCE
25981.086258635,-48.36181640625,-11.100000000000001,-0.1937315469713706,167.290275341937,162,1072,2.2791789287608095,0.2848973660951012,FORCE
25981.090157943,-48.779296875,-10.200000000000001,-0.17802358370342164,166.74504963709387,158,1072,2.2950431732297507,0.28688039665371884,FORCE
25981.094132113,-49.1748046875,-10.200000000000001,-0.17802358370342164,167.9344245729663,164,1072,2.3069413565814565,0.28836766957268206,FORCE
25981.098262504,-49.6142578125,-10.4,-0.18151424220741028,169.65625934003353,162,1072,2.315864994095236,0.2894831242619045,FORCE
25981.102292282,-50.07568359375,-11.200000000000001,-0.19547687622336493,172.64441459141884,156,1072,2.3225577222305707,0.29031971527882133,FORCE
25981.106277592,-50.4931640625,-10.4,-0.18151424220741028,172.3011675940438,161,1115,2.351069186239108,0.2938836482798885,FORCE
25981.110267767,-50.9326171875,-10.9,-0.19024088846738194,174.62432147362293,165,1115,2.3724527842455108,0.29655659803068884,FORCE
25981.114260231,-51.416015625,-12.4,-0.21642082724729686,179.07979223417888,165,1115,2.388490482750313,0.29856131034378913,FORCE
25981.118256581,-51.943359375,-13.3,-0.23212879051524585,182.4675831914089,160,1115,2.400518756628915,0.3000648445786144,FORCE
25981.122250933,-52.44873046875,-12.3,-0.21467549799530256,181.98993194571926,175,1115,2.4095399620378664,0.3011924952547333,FORCE
25981.126256311,-52.88818359375,-10.4,-0.18151424220741028,179.5150252977537,166,1115,2.41630586609458,0.3020382332618225,FORCE
25981.130260444,-53.28369140625,-9.700000000000001,-0.16929693744344998,179.3087616115843,176,1115,2.421380294137115,0.3026725367671394,FORCE
25981.134162661,-53.701171875,-10.200000000000001,-0.17802358370342164,181.56868912591122,189,1115,2.4251861151690166,0.3031482643961271,FORCE
25981.138266357,-54.140625,-11.3,-0.19722220547535926,185.0954263408257,164,1115,2.4280404809429426,0.3035050601178678,FORCE
25981.14225636,-54.580078125,-10.700000000000001,-0.18675022996339327,185.2224090511934,180,1115,2.4301812552733866,0.3037726569091733,FORCE
25981.14625985,-54.99755859375,-10.200000000000001,-0.17802358370342164,185.48398377936266,183,1115,2.43178683602122,0.3039733545026525,FORCE
25981.150275007,-55.4150390625,-10.200000000000001,-0.17802358370342164,186.74606876849322,185,1115,2.4329910215820947,0.30412387769776184,FORCE
25981.154258658,-55.8984375,-12.600000000000001,-0.21991148575128555,193.00630807719102,175,1115,2.433894160752751,0.3042367700940939,FORCE
25981.158262674,-56.40380859375,-13.0,-0.22689280275926285,195.3329976653181,167,1061,2.4050700368288833,0.3006337546036104,FORCE
25981.162273641,-56.88720703125,-11.3,-0.19722220547535926,193.3942702809333,194,1061,2.3834519438859827,0.29793149298574784,FORCE
25981.166220003,-57.28271484375,-9.8,-0.1710422666954443,191.59215981164138,170,1061,2.367238374178807,0.2959047967723509,FORCE
25981.170225437,-57.63427734375,-9.4,-0.16406094968746698,191.85886484578927,182,1061,2.3550781968984253,0.29438477461230317,FORCE
25981.174199341,-58.0517578125,-10.5,-0.1832595714594046,195.32370294388244,206,1061,2.345958063938139,0.2932447579922674,FORCE
25981.178160297,-58.4912109375,-11.600000000000001,-0.20245819323134226,198.85488929429403,212,1061,2.3391179642179245,0.29238974552724056,FORCE
25981.18216343,-58.95263671875,-11.200000000000001,-0.19547687622336493,199.45261094969646,190,1061,2.333987889427764,0.2917484861784705,FORCE
25981.186150649,-59.39208984375,-10.700000000000001,-0.18675022996339327,199.78483812747731,176,1061,2.3301403333351427,0.29126754166689284,FORCE
25981.190151139,-59.853515625,-11.600000000000001,-0.20245819323134226,200,212,1061,2.3272546662656777,0.2909068332832097,FORCE
25981.194148952,-60.35888671875,-13.3,-0.23212879051524585,200,198,1061,2.325090415963578,0.29063630199544727,FORCE
25981.198150887,-60.88623046875,-13.5,-0.23561944901923448,200,184,1061,2.323467228237004,0.2904334035296255,FORCE
25981.202195358,-61.3916015625,-12.0,-0.20943951023931956,200,204,1061,2.322249837442073,0.2902812296802591,FORCE
25981.206155168,-61.85302734375,-11.200000000000001,-0.19547687622336493,200,222,1061,2.3213367943458745,0.2901670992932343,FORCE
25981.210153809,-62.314453125,-11.9,-0.20769418098732523,200,222,1,1.7415489194316627,0.21769361492895783,FORCE
25981.214294069,-62.81982421875,-13.5,-0.23561944901923448,200,214,121,1.3722668539168033,0.1715333567396004,FORCE
25981.218151542,-63.39111328125,-14.0,-0.24434609527920614,200,204,121,1.095305304780659,0.13691316309758236,FORCE
25981.222288945,-63.9404296875,-14.0,-0.24434609527920614,200,182,121,0.8875841429285505,0.11094801786606881,RETURN
25981.226142944,-64.51171875,-14.5,-0.2530727415391778,200,182,121,0.731793271539469,0.09147415894243363,RETURN
25981.230226182,-65.0830078125,-14.200000000000001,-0.2478367537831948,200,207,121,0.6149501179976581,0.07686876474970726,RETURN
25981.234158024,-65.63232421875,-13.8,-0.24085543677521748,200,209,121,0.5273177528412999,0.06591471910516249,RETURN
25981.23815046,-66.15966796875,-13.100000000000001,-0.22863813201125718,200,189,121,0.46159347897403125,0.057699184871753906,RETURN
25981.242141825,-66.68701171875,-13.0,-0.22689280275926285,200,192,121,0.41230027357357973,0.05153753419669747,RETURN
25981.246144931,-67.1923828125,-12.700000000000001,-0.22165681500327988,200,198,121,0.3753303695232411,0.04691629619040514,RETURN
25981.250276571,-67.7197265625,-13.5,-0.23561944901923448,200,200,121,0.3476029414854872,0.0434503676856859,RETURN
25981.254159231,-68.291015625,-13.8,-0.24085543677521748,200,196,121,0.32680737045717173,0.040850921307146466,RETURN
25981.258159932,-68.8623046875,-15.600000000000001,-0.27227136331111546,200,201,121,0.31121069218593506,0.03890133652324188,RETURN
25981.26220485,-69.4775390625,-14.9,-0.26005405854715513,200,203,1,0.233954342811708,0.0292442928514635,RETURN
25981.266309621,-70.048828125,-13.3,-0.23212879051524585,200,200,155,0.26014592630856387,0.032518240788570484,RETURN
25981.270277363,-70.55419921875,-11.9,-0.20769418098732523,200,201,155,0.27978961393120577,0.03497370174140072,RETURN
25981.274206167,-71.015625,-12.600000000000001,-0.21991148575128555,200,202,155,0.2945223796481872,0.0368152974560234,RETURN
25981.278284379,-71.54296875,-12.9,-0.22514747350726852,200,199,155,0.3055719539359233,0.03819649424199041,RETURN
25981.28220825,-72.0703125,-13.5,-0.23561944901923448,200,203,155,0.3138591346517253,0.039232391831465666,RETURN
25981.286225324,-72.59765625,-13.100000000000001,-0.22863813201125718,200,202,155,0.32007452018857685,0.040009315023572106,RETURN
25981.290200381,-73.14697265625,-14.4,-0.25132741228718347,200,200,155,0.3247360593412155,0.04059200741765194,RETURN
25981.294204359,-73.71826171875,-15.3,-0.26703537555513246,200,213,155,0.32823221370569455,0.04102902671321182,RETURN
25981.298214115,-74.33349609375,-14.100000000000001,-0.2460914245312005,200,203,155,0.33085432947905374,0.04135679118488172,RETURN
25981.302156389,-74.86083984375,-13.100000000000001,-0.22863813201125718,200,201,155,0.33282091630907323,0.041602614538634154,RETURN
25981.306158604,-75.3662109375,-12.0,-0.20943951023931956,200,192,155,0.33429585643158777,0.04178698205394847,RETURN
25981.310155483,-75.849609375,-12.9,-0.22514747350726852,200,201,155,0.33540206152347374,0.04192525769043422,RETURN
25981.314154897,-76.376953125,-12.700000000000001,-0.22165681500327988,200,196,1,0.25209786981486193,0.03151223372685774,RETURN
25981.318154993,-76.92626953125,-14.100000000000001,-0.2460914245312005,200,197,202,0.29943078415699254,0.03742884801962407,RETURN
25981.322153643,-77.51953125,-15.100000000000001,-0.2635447170511438,200,200,202,0.33493046991359043,0.041866308739198804,RETURN
25981.326192814,-78.134765625,-15.200000000000001,-0.2652900463031381,200,194,202,0.3615552342310389,0.045194404278879864,RETURN
25981.330252213,-78.72802734375,-14.9,-0.26005405854715513,200,216,202,0.3815238074691253,0.04769047593364066,RETURN
25981.334283157,-79.3212890625,-14.100000000000001,-0.2460914245312005,200,198,202,0.39650023739768997,0.049562529674711246,RETURN
25981.338160498,-79.892578125,-14.200000000000001,-0.2478367537831948,200,205,202,0.4077325598441136,0.0509665699805142,RETURN
25981.342160863,-80.419921875,-13.8,-0.24085543677521748,200,196,202,0.41615680167893127,0.05201960020986641,RETURN
25981.346154565,-80.9912109375,-13.8,-0.24085543677521748,200,212,202,0.4224749830550445,0.05280937288188056,RETURN
25981.350200735,-81.5625,-14.600000000000001,-0.25481807079117214,200,197,202,0.42721361908712946,0.05340170238589118,RETURN
25981.354204999,-82.2216796875,-15.700000000000001,-0.27401669256310973,200,186,202,0.4307675961111932,0.05384594951389915,RETURN
25981.358217238,-82.85888671875,-16.0,-0.2792526803190927,200,212,202,0.43343307887924093,0.054179134859905116,RETURN
25981.362252988,-83.4521484375,-14.9,-0.26005405854715513,200,218,202,0.4354321909552768,0.0544290238694096,RETURN
25981.366217517,-84.04541015625,-14.600000000000001,-0.25481807079117214,200,227,1266,1.0182199122933937,0.1272774890366742,RETURN
25981.370196253,-84.638671875,-14.0,-0.24434609527920614,200,216,1266,1.4553107032969814,0.18191383791212268,RETURN
25981.374192945,-85.2099609375,-13.8,-0.24085543677521748,200,190,1266,1.7831287965496725,0.22289109956870906,RETURN
25981.378161302,-85.75927734375,-14.0,-0.24434609527920614,200,182,1266,2.0289923664891907,0.25362404581114883,RETURN
25981.382196018,-86.30859375,-14.5,-0.2530727415391778,200,203,1266,2.213390043943829,0.2766737554929786,FORCE
25981.386156558,-86.90185546875,-13.4,-0.23387411976724015,200,202,1266,2.3516883020348076,0.29396103775435095,FORCE
25981.390159971,-87.4072265625,-12.600000000000001,-0.21991148575128555,200,219,1266,2.455411995603042,0.30692649945038025,FORCE
25981.394165063,-87.91259765625,-12.200000000000001,-0.21293016874330822,200,222,1266,2.5332047657792174,0.3166505957224022,FORCE
25981.39817366,-88.43994140625,-13.0,-0.22689280275926285,200,199,1266,2.5915493434113492,0.32394366792641865,FORCE
25981.402189056,-88.9453125,-13.0,-0.22689280275926285,200,181,1266,2.635307776635448,0.329413472079431,FORCE
25981.406166834,-89.49462890625,-13.100000000000001,-0.22863813201125718,200,189,1266,2.668126601553522,0.33351582519419026,FORCE
25981.410205389,-90.02197265625,-13.4,-0.23387411976724015,200,194,1266,2.6927407202420777,0.3365925900302597,FORCE
25981.414166659,-90.59326171875,-14.4,-0.25132741228718347,200,189,1266,2.7112013092584943,0.3389001636573118,FORCE
25981.418167458,-91.16455078125,-14.100000000000001,-0.2460914245312005,200,209,561,2.3398885620798593,0.2924860702599824,FORCE
25981.422168784,-91.73583984375,-14.100000000000001,-0.2460914245312005,200,203,561,2.0614040016958826,0.2576755002119853,FORCE
25981.426162675,-92.28515625,-14.200000000000001,-0.2478367537831948,200,194,561,1.8525405814079006,0.23156757267598757,FORCE
25981.43016788,-92.8564453125,-14.100000000000001,-0.2460914245312005,200,193,561,1.6958930161919137,0.2119866270239892,FORCE
25981.434167904,-93.427734375,-14.8,-0.2583087292951608,200,201,561,1.5784073422799236,0.19730091778499045,FORCE
25981.438170539,-94.02099609375,-15.200000000000001,-0.2652900463031381,200,198,561,1.490293086845931,0.18628663585574137,FORCE
25981.442170594,-94.63623046875,-15.9,-0.2775073510670984,200,201,561,1.4242073952704366,0.17802592440880458,FORCE
