
t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,emg_phase,emg_raw,emg_ac,emg_rect,emg_env,emg_env_f,mode
5634.685301911,31.640625,-17.5,-0.30543261909900765,1.5290894172608702,-31,RELAX2,96,-49,49,72.1,68.45776745117469,RELAX
5634.689298364,31.00341796875,-15.5,-0.27052603405912107,-1.7189587179187669,-16,RELAX2,46,-99,99,72.45,69.05660233349849,RELAX
5634.693299198,30.52001953125,-10.4,-0.18151424220741028,-11.623941487333408,-2,RELAX2,219,74,74,72.05,69.50561198347371,RELAX
5634.697299077,30.12451171875,-10.100000000000001,-0.1762782544514273,-12.186560738844449,-6,RELAX2,74,-71,71,73.15,70.05227018595265,RELAX
5634.701297999,29.6630859375,-10.9,-0.19024088846738194,-10.345394247784743,-13,RELAX2,74,-71,71,75.25,70.83192965805975,RELAX
5634.705329907,29.2236328125,-10.200000000000001,-0.17802358370342164,-11.573722668584484,-9,RELAX2,74,-71,71,75.25,71.49464020935079,RELAX
5634.709335485,28.8720703125,-8.5,-0.14835298641951802,-15.052458550639997,-9,RELAX2,74,-71,71,75.25,72.05794417794817,RELAX
5634.713407526,28.54248046875,-8.5,-0.14835298641951802,-15.20994950887885,-13,RELAX2,238,93,93,73.7,72.30425255125594,RELAX
5634.71729733,28.05908203125,-13.4,-0.23387411976724015,-5.0492688160768004,-8,RELAX2,63,-82,82,73.75,72.52111466856755,RELAX
5634.721331304,27.333984375,-20.1,-0.3508111796508603,9.401986498740953,-8,RELAX2,74,-71,71,74.95,72.88544746828242,RELAX
5634.725343614,26.54296875,-18.6,-0.3246312408709453,7.662827743963998,-6,RELAX2,74,-71,71,74.95,73.19513034804007,RELAX
5634.729332985,25.83984375,-17.8,-0.31066860685499065,7.072085195763062,-6,RELAX2,59,-86,86,74.9,73.45086079583406,RELAX
5634.733336102,25.11474609375,-16.6,-0.2897246558310587,5.7492389701319695,1,RELAX2,201,56,56,74.05,73.54073167645896,RELAX
5634.737338041,24.697265625,-8.5,-0.14835298641951802,-10.290370082072592,-2,RELAX2,178,33,33,71.7,73.26462192499011,RELAX
5634.741337298,24.58740234375,-1.5,-0.026179938779914945,-25.046340971403573,1,UNKNOWN,2,52,-93,93.0,76.2249286362416,RELAX
5634.745340441,24.67529296875,2.1,0.03665191429188092,-33.59085934222757,-16,UNKNOWN,2,52,-93,93.0,78.74118934080536,RELAX
5634.74940749,24.7412109375,1.6,0.027925268031909273,-33.880759611006745,-14,RELAX2,293,148,148,78.2,78.66001093968455,RELAX
5634.753412873,24.71923828125,-0.6000000000000001,-0.010471975511965978,-30.484652991644566,-14,RELAX2,192,47,47,76.7,78.36600929873188,RELAX
5634.757299848,24.609375,-3.1,-0.054105206811824215,-26.187809415246694,-17,RELAX2,246,101,101,78.0,78.3111079039221,RELAX
5634.761304172,24.4775390625,-3.9000000000000004,-0.06806784082777886,-25.25045434546993,-19,RELAX2,246,101,101,78.0,78.26444171833379,RELAX
5634.76530338,24.2578125,-6.0,-0.10471975511965978,-21.44231776560735,-15,RELAX2,48,-97,97,79.8,78.49477546058371,RELAX
5634.769302038,23.8623046875,-11.3,-0.19722220547535926,-10.700936753101978,-14,RELAX2,216,71,71,78.95,78.56305914149615,RELAX
5634.773300738,23.1591796875,-18.6,-0.3246312408709453,4.96904110094944,-15,RELAX2,207,62,62,77.65,78.42610027027173,RELAX
5634.777298364,22.39013671875,-18.8,-0.32812189937493397,6.642805195143012,-2,RELAX2,133,-12,12,74.55,77.84468522973097,RELAX
5634.781298192,21.6650390625,-18.1,-0.3159045946109737,6.389923651241595,-8,UNKNOWN,2,77,-68,68.0,76.36798244527132,RELAX
5634.785297681,20.830078125,-22.200000000000003,-0.3874630939427412,16.072477620938812,-5,UNKNOWN,2,77,-68,68.0,75.11278507848063,RELAX
5634.789297985,20.10498046875,-16.400000000000002,-0.28623399732707006,5.630994296319443,-7,RELAX2,173,28,28,71.95,74.63836731670852,RELAX
5634.793298181,19.62158203125,-10.8,-0.1884955592153876,-5.129798669011414,-6,RELAX2,203,58,58,71.15,74.11511221920225,RELAX
5634.797294712,19.2041015625,-10.700000000000001,-0.18675022996339327,-5.081669254385073,-5,RELAX2,312,167,167,75.95,74.39034538632191,RELAX
5634.801295804,18.74267578125,-10.9,-0.19024088846738194,-4.2970869177318,-7,RELAX2,312,167,167,75.95,74.62429357837362,RELAX
5634.805295603,18.4130859375,-7.9,-0.13788101090755203,-10.301929909124176,-4,RELAX2,51,-94,94,77.1,74.99564954161758,RELAX
5634.809334822,18.21533203125,-3.5,-0.061086523819801536,-19.506199752198377,-7,RELAX2,218,73,73,77.0,75.29630211037494,RELAX
5634.813335609,18.1494140625,-1.0,-0.017453292519943295,-25.29072391679663,-17,RELAX2,191,46,46,74.65,75.1993567938187,RELAX
5634.817332749,18.12744140625,0.0,0.0,-28.20043683687097,-20,RELAX2,105,-40,40,72.55,74.8019532747459,RELAX
5634.821328417,18.08349609375,-1.6,-0.027925268031909273,-25.83812496834642,-8,UNKNOWN,2,73,-72,72.0,74.38166028353402,RELAX
5634.825343159,17.9736328125,-3.1,-0.054105206811824215,-23.47688484649159,-9,UNKNOWN,2,73,-72,72.0,74.02441124100392,RELAX
5634.829342149,17.75390625,-5.9,-0.10297442586766545,-18.176498430468317,-19,RELAX2,98,-47,47,70.65,73.51824955485333,RELAX
5634.833440231,17.33642578125,-11.5,-0.2007128639793479,-6.700562541133618,-6,RELAX2,203,58,58,70.75,73.10301212162533,RELAX
5634.837339612,16.67724609375,-17.3,-0.30194196059501904,5.953292045830647,7,RELAX2,289,144,144,76.3,73.58256030338153,RELAX
5634.841364458,16.083984375,-14.4,-0.25132741228718347,0.9855043847443881,-5,RELAX2,289,144,144,76.3,73.9901762578743,RELAX
5634.845343907,15.6884765625,-8.3,-0.14486232791552936,-10.959156176808605,4,RELAX2,289,144,144,76.3,74.33664981919316,RELAX
5634.849344309,15.44677734375,-5.6000000000000005,-0.09773843811168247,-16.564384326553714,3,RELAX2,193,48,48,71.3,73.88115234631418,RELAX
5634.853345923,15.2490234375,-4.5,-0.07853981633974483,-19.095965624913276,-29,RELAX2,151,6,6,69.25,73.18647949436705,RELAX
5634.857337319,15.00732421875,-6.5,-0.11344640137963143,-15.287614180004994,-4,RELAX2,97,-48,48,66.6,72.19850757021199,RELAX
5634.86132942,14.69970703125,-7.9,-0.13788101090755203,-12.475933480387368,-2,RELAX2,64,-81,81,65.0,71.11873143468019,RELAX
5634.865343308,14.3701171875,-7.800000000000001,-0.13613568165555773,-12.597507484787613,-35,RELAX2,64,-81,81,65.0,70.20092171947816,RELAX
5634.869329109,14.150390625,-5.7,-0.09948376736367678,-17.03658206592354,-35,RELAX2,55,-90,90,66.75,69.68328346155643,RELAX
5634.873350374,13.95263671875,-3.4000000000000004,-0.05934119456780721,-21.94374550272858,-13,RELAX2,202,57,57,66.5,69.20579094232296,RELAX
5634.877345206,13.8427734375,-3.2,-0.05585053606381855,-22.902916919850597,6,RELAX2,448,303,303,81.05,70.98242230097452,RELAX
5634.881344066,13.68896484375,-4.2,-0.07330382858376185,-21.32539182244078,-7,RELAX2,448,303,303,81.05,72.49255895582834,RELAX
5634.885353372,13.447265625,-6.7,-0.11693705988362008,-16.480716982572645,-24,RELAX2,448,303,303,81.05,73.7761751124541,RELAX
5634.889346172,13.02978515625,-12.0,-0.20943951023931956,-5.499334477784245,-31,RELAX2,163,18,18,81.55,74.942248845586,RELAX
5634.893334941,12.3486328125,-18.1,-0.3159045946109737,7.8796707445736835,-4,RELAX2,188,43,43,80.8,75.82091151874809,RELAX
5634.897335744,11.6455078125,-16.7,-0.291469985083053,6.327748222587903,4,RELAX2,97,-48,48,74.85,75.67527479093589,RELAX
5634.901341692,11.0302734375,-14.8,-0.2583087292951608,3.516823347058775,9,RELAX2,66,-79,79,74.0,75.4239835722955,RELAX
5634.905329965,10.39306640625,-16.0,-0.2792526803190927,6.981322320536535,12,RELAX2,66,-79,79,74.0,75.21038603645118,RELAX
5634.909349963,9.8876953125,-11.9,-0.20769418098732523,-0.5506072728992173,9,RELAX2,68,-77,77,74.3,75.0738281309835,RELAX
5634.913341514,9.6240234375,-3.7,-0.0645771823237902,-16.995897763666633,-25,RELAX2,200,55,55,74.75,75.02525391133598,RELAX
5634.917339705,9.6240234375,0.0,0.0,-25.22784029467556,-6,RELAX2,367,222,222,83.85,76.34896582463558,RELAX
5634.921345276,9.7119140625,2.0,0.03490658503988659,-30.319214273525787,-8,RELAX2,367,222,222,83.85,77.47412095094025,RELAX
5634.925347077,9.755859375,1.0,0.017453292519943295,-29.272208102737444,-12,RELAX2,367,222,222,83.85,78.43050280829921,RELAX
5634.929342885,9.7119140625,-1.6,-0.027925268031909273,-24.754552377313832,-22,RELAX2,92,-53,53,85.05,79.42342738705433,RELAX
5634.933304186,9.60205078125,-1.9000000000000001,-0.033161255787892266,-24.626462562020226,-28,RELAX2,174,29,29,83.6,80.04991327899619,RELAX
5634.937303505,9.4921875,-3.0,-0.05235987755982989,-22.9003069857122,-9,RELAX2,416,271,271,89.0,81.39242628714675,RELAX
5634.941346739,9.33837890625,-4.3,-0.07504915783575616,-20.64525249099851,-5,RELAX2,416,271,271,89.0,82.53356234407474,RELAX
5634.945337732,9.07470703125,-7.9,-0.13788101090755203,-13.444455264295147,-22,RELAX2,83,-62,62,88.4,83.41352799246353,RELAX
5634.949324555,8.54736328125,-14.8,-0.2583087292951608,1.1539053617543829,-31,RELAX2,61,-84,84,90.2,84.431498793594,RELAX
5634.9533348,7.80029296875,-19.700000000000003,-0.34382986264288296,12.412631268852195,-9,RELAX2,212,67,67,93.25,85.75427397455489,RELAX
5634.957340038,7.09716796875,-16.0,-0.2792526803190927,6.3462733071805175,-29,RELAX2,352,207,207,101.2,88.07113287837166,RELAX
5634.961379006,6.43798828125,-17.400000000000002,-0.3036872898470134,10.347419369066117,-20,UNKNOWN,2,51,-94,9.0,76.2104629466159,RELAX
5634.965338129,5.6689453125,-18.900000000000002,-0.3298672286269283,14.899146402601652,-14,UNKNOWN,2,51,-94,9.0,66.1288935046235,RELAX
5634.969340773,5.16357421875,-10.8,-0.1884955592153876,-0.5426783917425126,-11,RELAX2,116,-29,29,98.8,71.02955947892998,RELAX
5634.973336892,4.921875,-4.1000000000000005,-0.07155849933176751,-13.968534413063109,7,RELAX2,183,38,38,97.85,75.0526255570905,RELAX
5634.977329458,4.85595703125,-1.6,-0.027925268031909273,-19.51532789212365,-5,RELAX2,183,38,38,97.85,78.47223172352692,RELAX
5634.981339345,4.833984375,0.0,0.0,-23.39139887836581,7,RELAX2,183,38,38,97.85,81.37889696499789,RELAX
5634.985339746,4.81201171875,0.0,0.0,-24.059953421380104,-2,RELAX2,183,38,38,97.85,83.84956242024822,RELAX
5634.989346248,4.74609375,-2.7,-0.0471238898038469,-19.192013427912016,1,RELAX2,183,38,38,97.85,85.94962805721099,RELAX
5634.993333505,4.59228515625,-4.3,-0.07504915783575616,-16.251172581902672,-25,RELAX2,183,38,38,97.85,87.73468384862934,RELAX
5634.997346156,4.32861328125,-7.9,-0.13788101090755203,-8.979534653441117,-17,RELAX2,183,38,38,97.85,89.25198127133496,RELAX
5635.001346938,3.93310546875,-9.8,-0.1710422666954443,-4.704498816387577,-15,RELAX2,183,38,38,97.85,90.54168408063472,RELAX
5635.005303533,3.5595703125,-8.5,-0.14835298641951802,-6.881887186899796,-14,RELAX2,183,38,38,97.85,91.6379314685395,RELAX
5635.009299648,3.31787109375,-5.0,-0.08726646259971647,-13.856006385420777,-6,RELAX2,183,38,38,97.85,92.5697417482586,RELAX
5635.013423435,3.18603515625,-2.7,-0.0471238898038469,-18.77593270546346,-11,RELAX2,183,38,38,97.85,93.3617804860198,RELAX
5635.017430162,3.1201171875,-1.6,-0.027925268031909273,-21.4675248498497,-12,RELAX2,183,38,38,97.85,94.03501341311681,RELAX
5635.021395172,3.076171875,-1.6,-0.027925268031909273,-22.012198001484503,-15,RELAX2,183,38,38,97.85,94.60726140114929,RELAX
5635.02534026,2.98828125,-2.8000000000000003,-0.04886921905584123,-20.016033189728482,-11,RELAX2,183,38,38,97.85,95.09367219097689,RELAX
5635.029403701,2.8125,-4.800000000000001,-0.08377580409572782,-16.17027761668177,-11,RELAX2,183,38,38,97.85,95.50712136233037,RELAX
5635.033405037,2.48291015625,-9.0,-0.15707963267948966,-7.446915126512955,-9,RELAX2,183,38,38,97.85,95.85855315798082,RELAX
5635.037296132,1.95556640625,-14.9,-0.26005405854715513,5.293492367103525,-8,RELAX2,183,38,38,97.85,96.1572701842837,RELAX
5635.04139932,1.3623046875,-14.4,-0.25132741228718347,5.402741616579611,-11,RELAX2,183,38,38,97.85,96.41117965664114,RELAX
5635.046083672,0.94482421875,-7.9,-0.13788101090755203,-7.10242616730617,-11,RELAX2,183,38,38,97.85,96.62700270814497,RELAX
5635.049340444,0.7470703125,-2.8000000000000003,-0.04886921905584123,-17.23207003739019,-12,RELAX2,183,38,38,97.85,96.81045230192322,RELAX
5635.053343573,0.72509765625,-0.8,-0.013962634015954637,-21.80312332738151,-13,RELAX2,183,38,38,97.85,96.96638445663473,RELAX
5635.057348039,0.72509765625,0.0,0.0,-24.034534458082366,-14,RELAX2,183,38,38,97.85,97.09892678813952,RELAX
5635.061338857,0.72509765625,0.0,0.0,-24.658060030448084,-14,RELAX2,183,38,38,97.85,97.2115877699186,RELAX
5635.065355316,0.6591796875,-1.6,-0.027925268031909273,-21.882030348090293,-15,RELAX2,183,38,38,97.85,97.30734960443081,RELAX
5635.069344027,0.52734375,-3.8000000000000003,-0.06632251157578453,-17.698223998719623,-14,RELAX2,183,38,38,97.85,97.3887471637662,RELAX
5635.073334481,0.3076171875,-5.9,-0.10297442586766545,-13.445280537365644,-14,RELAX2,183,38,38,97.85,97.45793508920127,RELAX
5635.077297274,-0.0439453125,-8.9,-0.15533430342749532,-6.986973617459331,-13,RELAX2,183,38,38,97.85,97.51674482582109,RELAX
5635.081297502,-0.439453125,-10.200000000000001,-0.17802358370342164,-3.796703884197214,-13,RELAX2,183,38,38,97.85,97.56673310194793,RELAX
5635.085293766,-0.791015625,-8.1,-0.1413716694115407,-7.531929989359785,-13,RELAX2,183,38,38,97.85,97.60922313665574,RELAX
5635.089409946,-1.03271484375,-5.4,-0.0942477796076938,-12.808348033837806,-14,RELAX2,183,38,38,97.85,97.64533966615738,RELAX
5635.093369248,-1.20849609375,-3.8000000000000003,-0.06632251157578453,-16.053951318286963,-17,RELAX2,183,38,38,97.85,97.67603871623376,RELAX
5635.097342363,-1.3623046875,-4.3,-0.07504915783575616,-15.16178860687896,-14,RELAX2,183,38,38,97.85,97.70213290879869,RELAX
5635.101337656,-1.60400390625,-6.4,-0.1117010721276371,-10.803385205451992,-12,RELAX2,183,38,38,97.85,97.72431297247888,RELAX
5635.105338476,-2.04345703125,-12.3,-0.21467549799530256,1.7532583243618198,-12,RELAX2,183,38,38,97.85,97.74316602660704,RELAX
5635.109421461,-2.724609375,-18.5,-0.32288591161895097,15.62946500549905,-10,RELAX2,183,38,38,97.85,97.75919112261599,RELAX
5635.113353722,-3.3837890625,-15.5,-0.27052603405912107,11.066260412747418,-9,RELAX2,183,38,38,97.85,97.77281245422358,RELAX
5635.117303778,-3.93310546875,-14.4,-0.25132741228718347,9.976635961640667,-4,RELAX2,183,38,38,97.85,97.78439058609004,RELAX
5635.121372237,-4.5263671875,-14.9,-0.26005405854715513,12.208692516579905,-3,RELAX2,183,38,38,97.85,97.79423199817654,RELAX
5635.125342249,-5.009765625,-10.0,-0.17453292519943295,3.330086911373151,-4,RELAX2,183,38,38,97.85,97.80259719845006,RELAX
5635.129335438,-5.185546875,-2.8000000000000003,-0.04886921905584123,-11.068717004507583,-5,RELAX2,183,38,38,97.85,97.80970761868255,RELAX
5635.133335433,-5.1416015625,3.2,0.05585053606381855,-23.72183738937705,-9,RELAX2,183,38,38,97.85,97.81575147588018,RELAX
5635.137337535,-5.009765625,3.2,0.05585053606381855,-24.633138180939184,-9,RELAX2,183,38,38,97.85,97.82088875449816,RELAX
5635.141336497,-4.9658203125,0.4,0.006981317007977318,-19.674605401669588,-8,RELAX2,183,38,38,97.85,97.82525544132343,RELAX
5635.145339617,-5.0537109375,-3.0,-0.05235987755982989,-13.115325719984014,-8,RELAX2,183,38,38,97.85,97.82896712512493,RELAX
5635.149335226,-5.11962890625,-1.6,-0.027925268031909273,-16.215270262020606,-9,RELAX2,183,38,38,97.85,97.83212205635618,RELAX
5635.153339634,-5.16357421875,0.0,0.0,-19.77645608599341,-10,RELAX2,183,38,38,97.85,97.83480374790275,RELAX
5635.157329738,-5.16357421875,0.0,0.0,-20.26198520764609,-9,RELAX2,183,38,38,97.85,97.83708318571735,RELAX
5635.161348066,-5.16357421875,0.0,0.0,-20.745135813873226,-11,RELAX2,183,38,38,97.85,97.83902070785973,RELAX
5635.165331612,-5.20751953125,0.0,0.0,-21.086555698868985,-14,RELAX2,183,38,38,97.85,97.84066760168076,RELAX
5635.16933799,-5.25146484375,-1.6,-0.027925268031909273,-18.2249097026407,-10,RELAX2,183,38,38,97.85,97.84206746142866,RELAX
5635.173340675,-5.361328125,-3.2,-0.05585053606381855,-15.159308653025539,-13,RELAX2,183,38,38,97.85,97.84325734221434,RELAX
5635.177328792,-5.537109375,-4.6000000000000005,-0.08028514559173917,-12.288539155664369,-12,RELAX2,183,38,38,97.85,97.8442687408822,RELAX
5635.18133997,-5.8447265625,-8.5,-0.14835298641951802,-4.019109716130934,-10,RELAX2,183,38,38,97.85,97.84512842974988,RELAX
5635.185349911,-6.3720703125,-14.600000000000001,-0.25481807079117214,9.315427906709683,-5,RELAX2,183,38,38,97.85,97.84585916528741,RELAX
5635.189335222,-7.119140625,-19.200000000000003,-0.3351032163829113,20.317611601390844,0,RELAX2,183,38,38,97.85,97.8464802904943,RELAX
5635.193304278,-7.7783203125,-15.100000000000001,-0.2635447170511438,13.66358531986754,1,RELAX2,183,38,38,97.85,97.84700824692015,RELAX
5635.197304007,-8.37158203125,-14.8,-0.2583087292951608,14.414229199972242,4,RELAX2,183,38,38,97.85,97.84745700988213,RELAX
5635.201302653,-9.0087890625,-15.5,-0.27052603405912107,17.302581316484904,-11,RELAX2,183,38,38,97.85,97.84783845839982,RELAX
5635.20534698,-9.42626953125,-8.5,-0.14835298641951802,4.132806640335039,-24,RELAX2,183,38,38,97.85,97.84816268963985,RELAX
5635.209294015,-9.51416015625,0.0,0.0,-13.00997209190555,-28,RELAX2,183,38,38,97.85,97.84843828619387,RELAX
5635.213337311,-9.33837890625,5.0,0.08726646259971647,-23.94779367250889,-11,RELAX2,183,38,38,97.85,97.8486725432648,RELAX
5635.217337335,-9.1845703125,3.2,0.05585053606381855,-21.209544215819122,3,RELAX2,183,38,38,97.85,97.84887166177506,RELAX
5635.221336074,-9.1845703125,-1.6,-0.027925268031909273,-12.003984005468752,8,RELAX2,183,38,38,97.85,97.8490409125088,RELAX
5635.225338381,-9.29443359375,-2.8000000000000003,-0.04886921905584123,-9.663419256581815,6,RELAX2,183,38,38,97.85,97.84918477563247,RELAX
5635.229338478,-9.33837890625,0.0,0.0,-15.514633321996461,7,RELAX2,183,38,38,97.85,97.84930705928758,RELAX
5635.233337537,-9.31640625,0.2,0.003490658503988659,-16.357744604449262,-7,RELAX2,183,38,38,97.85,97.84941100039444,RELAX
5635.237336892,-9.29443359375,1.2000000000000002,0.020943951023931956,-18.795125663187797,-7,RELAX2,183,38,38,97.85,97.84949935033526,RELAX
5635.241317921,-9.31640625,-1.6,-0.027925268031909273,-13.493263158734731,-2,RELAX2,183,38,38,97.85,97.84957444778499,RELAX
5635.245308082,-9.33837890625,0.0,0.0,-16.98650405502883,3,RELAX2,183,38,38,97.85,97.84963828061723,RELAX
5635.249298827,-9.3603515625,0.0,0.0,-17.274064141398974,2,RELAX2,183,38,38,97.85,97.84969253852464,RELAX
5635.25329457,-9.3603515625,0.0,0.0,-17.622237145339774,-11,RELAX2,183,38,38,97.85,97.84973865774595,RELAX
5635.25733011,-9.3603515625,0.0,0.0,-17.968015090081977,-9,RELAX2,183,38,38,97.85,97.84977785908404,RELAX
5635.261330105,-9.3603515625,0.0,0.0,-18.304987440185222,-10,RELAX2,183,38,38,97.85,97.84981118022142,RELAX
5635.265342921,-9.38232421875,0.0,0.0,-18.57132493441045,-6,RELAX2,183,38,38,97.85,97.8498395031882,RELAX
5635.269334356,-9.404296875,0.0,0.0,-18.83015675294032,-17,RELAX2,183,38,38,97.85,97.84986357770998,RELAX
5635.273334869,-9.42626953125,0.0,0.0,-19.083965695067718,-7,RELAX2,183,38,38,97.85,97.84988404105349,RELAX
5635.277344039,-9.4482421875,0.0,0.0,-19.332680077616658,2,RELAX2,183,38,38,97.85,97.84990143489546,RELAX
5635.281338731,-9.47021484375,-0.5,-0.008726646259971648,-18.574513529976223,-2,RELAX2,183,38,38,97.85,97.84991621966114,RELAX
5635.285347688,-9.4921875,0.0,0.0,-19.811660134185146,3,RELAX2,183,38,38,97.85,97.84992878671196,RELAX
5635.289342019,-9.5361328125,-0.5,-0.008726646259971648,-18.97603940508074,10,RELAX2,183,38,38,97.85,97.84993946870517,RELAX
5635.293340688,-9.55810546875,-0.2,-0.003490658503988659,-19.800902178663822,-9,RELAX2,183,38,38,97.85,97.8499485483994,RELAX
5635.297336245,-9.6240234375,-0.9,-0.015707963267948967,-18.487955500772767,-32,RELAX2,183,38,38,97.85,97.84995626613949,RELAX
5635.30133497,-9.66796875,-1.6,-0.027925268031909273,-17.235396281208864,-32,RELAX2,183,38,38,97.85,97.84996282621856,RELAX
5635.305335236,-9.755859375,-2.4000000000000004,-0.04188790204786391,-15.645347983674679,-33,RELAX2,183,38,38,97.85,97.84996840228578,RELAX
5635.309337926,-9.84375,-3.0,-0.05235987755982989,-14.449697741186885,0,RELAX2,183,38,38,97.85,97.84997314194291,RELAX
5635.313331888,-9.95361328125,-3.0,-0.05235987755982989,-14.381802476120903,6,RELAX2,183,38,38,97.85,97.84997717065147,RELAX
5635.317417877,-10.107421875,-4.1000000000000005,-0.07155849933176751,-11.982090807120523,-2,RELAX2,183,38,38,97.85,97.84998059505375,RELAX
5635.321338002,-10.34912109375,-6.5,-0.11344640137963143,-6.702551152610901,1,RELAX2,183,38,38,97.85,97.84998350579568,RELAX
